user_id,funny,posted,item_id,helpful,recommend,sentiment_analysis
Govostype0406,2 people found this review funny,2013,257080,3 of 3 people (100%) found this review helpful,True,2
Govostype0406,,2013,207140,No ratings yet,True,2
76561198003189312,,2015,252950,No ratings yet,True,1
76561198149213236,,2015,107410,0 of 1 people (0%) found this review helpful,True,1
GravityI,,2014,105600,No ratings yet,True,1
GravityI,,2014,209870,No ratings yet,True,1
76561198100417292,,2013,440,No ratings yet,True,1
76561197996156672,1 person found this review funny,2015,342560,1 of 1 people (100%) found this review helpful,True,1
76561197996156672,1 person found this review funny,2015,273350,2 of 4 people (50%) found this review helpful,True,1
76561197996156672,,2015,4920,No ratings yet,True,1
76561197996156672,1 person found this review funny,2015,230190,No ratings yet,True,1
76561197996156672,,2015,570,No ratings yet,True,1
76561197996156672,,2014,212800,No ratings yet,True,1
76561197996156672,,2014,65800,No ratings yet,True,1
GREENMAN41,,2012,39000,2 of 2 people (100%) found this review helpful,True,1
GREENMAN41,8 people found this review funny,2015,232090,28 of 56 people (50%) found this review helpful,True,1
GREENMAN41,,2013,230410,2 of 4 people (50%) found this review helpful,True,1
GREENMAN41,1 person found this review funny,2015,250900,No ratings yet,True,1
76561198066611105,,2014,212800,1 of 1 people (100%) found this review helpful,True,1
76561198066611105,,2014,221100,0 of 1 people (0%) found this review helpful,True,1
76561198066611105,,2013,440,0 of 1 people (0%) found this review helpful,True,1
76561198066611105,,2014,17390,0 of 2 people (0%) found this review helpful,True,1
Grelekzel,,2014,550,No ratings yet,True,1
Grelekzel,,2014,261820,No ratings yet,True,1
76561198016940185,,2014,221640,1 of 1 people (100%) found this review helpful,True,1
greyson_4450,,2015,315880,0 of 6 people (0%) found this review helpful,True,1
luduwick,,2015,401920,No ratings yet,True,1
GirlzLikeBears,,2015,346110,No ratings yet,True,1
TheWaterGod,,2014,4000,No ratings yet,True,1
sphix,,2014,305260,No ratings yet,True,1
sphix,,2014,304930,No ratings yet,True,1
76561198070892581,,2015,262060,No ratings yet,True,1
guhou,,2014,107100,No ratings yet,True,1
GungeonRighteer,,2014,440,No ratings yet,True,1
gusso10_,,2014,209080,No ratings yet,True,1
76561198053608159,,2015,241600,No ratings yet,True,1
Habbyman,,2014,219740,No ratings yet,True,2
Haelnorr,,2015,317360,1 of 1 people (100%) found this review helpful,True,1
Haelnorr,1 person found this review funny,2015,730,No ratings yet,True,1
Haelnorr,,2014,233450,No ratings yet,True,1
76561198082179266,,2014,22300,No ratings yet,True,1
Haitroid,,2015,12210,0 of 1 people (0%) found this review helpful,False,1
Haitroid,,2014,219740,No ratings yet,True,1
Haitroid,,2014,238960,No ratings yet,True,1
76561198074079694,,2015,208090,No ratings yet,True,1
Halio99,1 person found this review funny,2015,8930,1 of 1 people (100%) found this review helpful,True,1
Halio99,1 person found this review funny,2015,730,1 of 1 people (100%) found this review helpful,True,1
Halio99,,2012,440,No ratings yet,True,1
HallowedDragon,,2013,105600,1 of 3 people (33%) found this review helpful,True,2
halofreak61,,2014,440,3 of 3 people (100%) found this review helpful,True,1
halofreak61,,2015,220,1 of 1 people (100%) found this review helpful,True,1
halofreak61,,2015,130,1 of 1 people (100%) found this review helpful,True,1
halofreak61,,2015,12110,2 of 3 people (67%) found this review helpful,True,1
HamThePanMan,,2014,570,No ratings yet,True,1
76561198043275956,,2015,313740,No ratings yet,True,1
hand0fcthulhu,,2014,244850,1 of 1 people (100%) found this review helpful,True,1
hand0fcthulhu,,2014,40400,0 of 1 people (0%) found this review helpful,True,2
hand0fcthulhu,,2014,248570,No ratings yet,True,1
hand0fcthulhu,,2014,250600,No ratings yet,True,1
76561198065866954,,2015,330830,1 of 2 people (50%) found this review helpful,True,1
76561198080881484,9 people found this review funny,2015,358150,8 of 13 people (62%) found this review helpful,True,1
76561198080881484,,2015,307780,1 of 3 people (33%) found this review helpful,True,1
76561198080881484,,2014,218620,No ratings yet,False,1
76561198080881484,,2014,4000,No ratings yet,True,1
76561198038572397,,2015,304050,1 of 1 people (100%) found this review helpful,True,1
76561198081776244,,2015,222880,4 of 4 people (100%) found this review helpful,True,2
76561198081114534,,2015,730,No ratings yet,True,1
76561198081114534,,2014,211720,No ratings yet,True,1
OfficialRagey,,2015,570,1 of 1 people (100%) found this review helpful,True,1
OfficialRagey,2 people found this review funny,2015,322170,1 of 1 people (100%) found this review helpful,True,1
OfficialRagey,,2015,730,No ratings yet,True,1
OfficialRagey,,2015,271590,No ratings yet,True,1
TittyDestroyer,,2014,252490,No ratings yet,True,2
xxxkennySopxxx,,2014,220240,2 of 2 people (100%) found this review helpful,True,1
xxxkennySopxxx,,2014,206210,2 of 3 people (67%) found this review helpful,True,2
xxxkennySopxxx,,2015,35140,No ratings yet,True,2
xxxkennySopxxx,,2015,49520,No ratings yet,True,2
xxxkennySopxxx,,2015,240,No ratings yet,True,2
xxxkennySopxxx,,2014,208480,No ratings yet,True,1
76561198083095219,,2014,440,No ratings yet,True,2
HAramabeeHarrrisssooon,,2014,302380,2 of 2 people (100%) found this review helpful,True,1
HAramabeeHarrrisssooon,,2014,440,No ratings yet,True,2
HAramabeeHarrrisssooon,,2014,3910,No ratings yet,True,1
DANKESTMEMEMACHINEEVER,,2015,4000,No ratings yet,True,1
DANKESTMEMEMACHINEEVER,,2014,265630,No ratings yet,True,1
lucky-seven,,2014,291480,4 of 4 people (100%) found this review helpful,False,1
lucky-seven,,2014,218470,1 of 2 people (50%) found this review helpful,False,1
lucky-seven,,2014,242720,No ratings yet,False,1
DeliciousPuddin,2 people found this review funny,2015,388090,28 of 41 people (68%) found this review helpful,True,1
DeliciousPuddin,1 person found this review funny,2015,318220,11 of 14 people (79%) found this review helpful,False,1
DeliciousPuddin,,2015,218620,3 of 3 people (100%) found this review helpful,False,1
DeliciousPuddin,,2015,10090,1 of 1 people (100%) found this review helpful,True,1
76561198119721428,3 people found this review funny,2015,332350,18 of 62 people (29%) found this review helpful,True,1
76561198119721428,,2014,33930,No ratings yet,True,1
76561198072072529,,2014,204360,No ratings yet,True,1
76561198121314683,,2014,265930,3 of 4 people (75%) found this review helpful,True,1
76561198121314683,2 people found this review funny,2015,332800,1 of 3 people (33%) found this review helpful,True,2
76561198123168383,,2014,221100,2 of 3 people (67%) found this review helpful,True,1
harrylolman,1 person found this review funny,2015,271590,6 of 6 people (100%) found this review helpful,False,1
Harv3yy,,2015,730,1 of 1 people (100%) found this review helpful,True,1
Harv3yy,,2015,346110,0 of 2 people (0%) found this review helpful,True,1
76561198046718131,,2014,440,1 of 1 people (100%) found this review helpful,True,1
Rambo1061,,2014,240,1 of 1 people (100%) found this review helpful,True,1
Rambo1061,,2015,252490,No ratings yet,False,1
Rambo1061,,2015,56400,No ratings yet,True,1
Rambo1061,,2015,301520,No ratings yet,True,1
hawaiianisswag,,2013,440,No ratings yet,True,1
76561198066734993,,2015,302670,3 of 5 people (60%) found this review helpful,True,1
76561198066734993,,2014,236390,1 of 2 people (50%) found this review helpful,True,1
76561198066734993,,2014,440,0 of 1 people (0%) found this review helpful,True,1
76561198066734993,,2014,4000,No ratings yet,True,1
76561198066734993,,2014,51100,No ratings yet,True,1
76561198066734993,,2014,224260,No ratings yet,True,1
76561198103362354,1 person found this review funny,2015,730,No ratings yet,True,1
fil96,2 people found this review funny,2014,730,6 of 6 people (100%) found this review helpful,True,1
fil96,3 people found this review funny,2014,205100,2 of 2 people (100%) found this review helpful,True,1
76561198070092383,,2015,8190,No ratings yet,True,1
hecaton_john,,2014,72850,3 of 5 people (60%) found this review helpful,True,1
hecaton_john,,2014,228960,2 of 4 people (50%) found this review helpful,True,2
hecaton_john,,2015,227580,No ratings yet,True,2
76561198088531301,,2014,730,No ratings yet,True,2
76561198088531301,,2014,252490,No ratings yet,True,1
76561198042879129,36 people found this review funny,2015,55475,43 of 43 people (100%) found this review helpful,True,1
76561198042879129,2 people found this review funny,2014,730,3 of 3 people (100%) found this review helpful,True,1
76561198042879129,2 people found this review funny,2015,377160,3 of 5 people (60%) found this review helpful,True,1
76561198042879129,2 people found this review funny,2015,233250,4 of 8 people (50%) found this review helpful,True,1
76561198042879129,3 people found this review funny,2015,231430,2 of 4 people (50%) found this review helpful,True,1
TDOJ3DTDO,,2015,108600,No ratings yet,True,1
TDOJ3DTDO,1 person found this review funny,2014,48700,No ratings yet,True,1
TDOJ3DTDO,1 person found this review funny,2014,214190,No ratings yet,False,1
HeliDash,1 person found this review funny,2013,4000,2 of 3 people (67%) found this review helpful,True,1
punkinoz,1 person found this review funny,2015,730,0 of 1 people (0%) found this review helpful,True,1
imsufferingkillme,,2014,55230,2 of 2 people (100%) found this review helpful,True,1
imsufferingkillme,,2015,730,1 of 1 people (100%) found this review helpful,True,1
hellotherem8,,2015,304930,No ratings yet,True,1
hellotherem8,1 person found this review funny,2015,224540,No ratings yet,False,1
fintanboy,,2014,249130,1 of 1 people (100%) found this review helpful,True,1
fintanboy,,2015,317400,No ratings yet,True,1
henrydxb,,2011,550,0 of 1 people (0%) found this review helpful,True,1
henrydxb,,2013,1250,No ratings yet,True,1
76561198059990081,1 person found this review funny,2015,248860,65 of 115 people (57%) found this review helpful,False,1
76561198059990081,,2014,250400,1 of 1 people (100%) found this review helpful,True,1
76561198059990081,,2014,282070,No ratings yet,True,1
76561198059990081,,2014,312210,No ratings yet,True,1
76561198059990081,,2014,22380,No ratings yet,True,1
76561198059990081,,2014,274310,No ratings yet,True,1
76561198059990081,,2014,241540,No ratings yet,True,1
76561198059990081,,2013,440,No ratings yet,True,2
bobthehappyterroriest,,2015,730,1 of 2 people (50%) found this review helpful,True,1
PimpIt,,2014,286080,0 of 1 people (0%) found this review helpful,True,1
PimpIt,,2014,105600,No ratings yet,True,1
76561198062484829,,2015,238960,0 of 1 people (0%) found this review helpful,True,1
76561198062484829,,2012,570,0 of 1 people (0%) found this review helpful,True,1
76561198062484829,,2015,21090,No ratings yet,True,1
76561198062484829,,2015,239140,No ratings yet,True,1
76561198062484829,1 person found this review funny,2014,17520,No ratings yet,True,1
76561198062484829,,2014,268420,No ratings yet,True,1
76561198062484829,,2014,1250,No ratings yet,True,1
76561198062484829,,2014,212500,No ratings yet,True,1
76561198055335886,,2014,261760,4 of 7 people (57%) found this review helpful,True,1
76561198070690856,,2015,244850,2 of 2 people (100%) found this review helpful,True,1
76561198045953692,,2014,261030,No ratings yet,True,1
76561198045953692,,2014,218620,No ratings yet,True,1
216712138,3 people found this review funny,2015,72850,4 of 6 people (67%) found this review helpful,True,1
76561198006679831,2 people found this review funny,2015,236850,1 of 9 people (11%) found this review helpful,False,2
hewl,,2014,264360,No ratings yet,True,1
Gawee08,,2011,440,No ratings yet,True,1
76561198123074348,,2014,293540,0 of 3 people (0%) found this review helpful,True,2
76561198123074348,,2014,305260,0 of 5 people (0%) found this review helpful,True,2
76561198123074348,,2015,298630,No ratings yet,True,2
76561198123074348,,2015,224260,No ratings yet,True,2
76561198123074348,,2014,222900,No ratings yet,False,1
76561198123074348,,2014,332070,No ratings yet,True,1
76561198123074348,,2014,223710,No ratings yet,True,0
76561198123074348,,2014,80,No ratings yet,False,1
76561198123074348,,2014,236450,No ratings yet,True,2
76561198123074348,,2014,4000,No ratings yet,True,1
koconut100,,2015,219740,No ratings yet,True,1
koconut100,,2014,440,No ratings yet,True,1
76561198036822015,,2015,317360,1 of 1 people (100%) found this review helpful,True,1
76561198036822015,,2015,224260,No ratings yet,True,1
76561198036822015,,2014,205100,No ratings yet,True,1
highpr,,2015,417860,No ratings yet,True,1
CyberBlade,,2014,49540,1 of 2 people (50%) found this review helpful,True,1
76561198042823843,2 people found this review funny,2014,220,2 of 2 people (100%) found this review helpful,True,1
76561198042823843,1 person found this review funny,2015,730,1 of 1 people (100%) found this review helpful,True,1
76561198042823843,2 people found this review funny,2015,330830,1 of 1 people (100%) found this review helpful,True,1
76561198042823843,1 person found this review funny,2015,107410,1 of 2 people (50%) found this review helpful,True,0
stevenlikesdicks,,2015,730,No ratings yet,True,2
Hollowfun,,2014,105600,3 of 3 people (100%) found this review helpful,True,1
Hollowfun,,2014,49520,1 of 1 people (100%) found this review helpful,True,1
Hollowfun,1 person found this review funny,2015,206190,0 of 1 people (0%) found this review helpful,True,1
Hollowfun,,2015,211820,0 of 1 people (0%) found this review helpful,True,1
Hollowfun,,2015,299360,No ratings yet,True,1
Hollowfun,,2014,304930,No ratings yet,True,1
Hollowfun,,2014,265930,No ratings yet,True,1
Hollowfun,,2014,222900,No ratings yet,True,1
Hollowfun,,2014,274190,No ratings yet,True,0
holyswifter,,2015,105600,1 of 1 people (100%) found this review helpful,True,1
WildCheese,,2013,440,1 of 1 people (100%) found this review helpful,True,2
WildCheese,,2014,230410,1 of 2 people (50%) found this review helpful,True,1
WildCheese,,2014,570,No ratings yet,True,1
WildCheese,,2014,209000,No ratings yet,True,1
WildCheese,,2014,208090,No ratings yet,True,1
76561198079621961,15 people found this review funny,2015,222880,7 of 10 people (70%) found this review helpful,True,1
76561198079621961,1 person found this review funny,2014,218620,0 of 1 people (0%) found this review helpful,True,1
76561198080786408,,2015,730,No ratings yet,True,1
quadruplemoney,,2015,221100,1 of 1 people (100%) found this review helpful,True,1
quadruplemoney,1 person found this review funny,2015,209160,3 of 5 people (60%) found this review helpful,True,1
76561198080644089,,2014,209870,1 of 3 people (33%) found this review helpful,True,2
peoplesidiot,,2015,301520,4 of 10 people (40%) found this review helpful,False,1
peoplesidiot,,2015,225540,No ratings yet,True,1
peoplesidiot,,2015,417860,No ratings yet,True,1
peoplesidiot,,2015,299360,No ratings yet,True,2
peoplesidiot,,2013,8190,No ratings yet,True,1
peoplesidiot,,2013,220200,No ratings yet,True,1
IrishNZ,2 people found this review funny,2014,221380,3 of 3 people (100%) found this review helpful,True,1
