id,horas_jugadas,app_name,release_date,Strategy,Action,Indie,Casual,Simulation,RPG,Adventure,Singleplayer,count,recommend,sentiment_analysis
206190,1147.6833333333334,Gunpoint,2013.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,52.0,0.9615384615384616,1.0576923076923077
206210,638.8166666666666,Gotham City Impostors Free to Play,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,0.891566265060241,1.072289156626506
206420,9736.383333333333,Saints Row IV,2013.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,196.0,0.9489795918367347,1.086734693877551
206440,840.9,To the Moon,2011.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0,1.0,1.02
206480,194.48333333333332,Dungeons & Dragons Online®,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0
206500,1269.25,AirMech Strike,2012.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,66.0,0.9545454545454546,1.1666666666666667
206610,1079.5833333333333,3SwitcheD,2012.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
206690,136.53333333333333,iBomber Defense Pacific,2012.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
207080,547.35,Indie Game: The Movie,2012.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.8333333333333334,1.0
207140,1999.2166666666667,SpeedRunners,2016.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,77.0,0.961038961038961,1.12987012987013
207170,1141.8333333333333,Legend of Grimrock,2012.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0
207230,1277.7333333333333,ArcheBlade™,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,37.0,0.7837837837837838,1.0810810810810811
207250,154.16666666666666,Cubemen,2012.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0
207350,418.75,Ys Origin,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
207400,134.55,eXceed 3rd - Jade Penetrate Black Package,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
207420,387.5833333333333,Wizorb,2012.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
207430,342.9,"Hack, Slash, Loot",2012.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
207490,364.43333333333334,Rayman® Origins,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.6666666666666666,1.0
207570,44.699999999999996,English Country Tune,2011.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
207610,6455.633333333333,The Walking Dead,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,134.0,0.9925373134328358,1.044776119402985
207650,410.26666666666665,A Virus Named TOM,2012.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.6666666666666666,1.3333333333333333
207690,217.66666666666666,Botanicula,2012.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
207730,5.766666666666666,Arena Wars 2,2012.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
207750,239.03333333333333,Symphony,2012.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
207790,14.05,Jane's Advanced Strike Fighters,2012.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
207930,145.51666666666665,Sacred Citadel,2013.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
208090,2853.15,Loadout,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,360.0,0.8777777777777778,1.0972222222222223
208140,2397.8166666666666,Endless Space® - Collection,2012.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,1.0,1.0
208200,1263.85,Doom 3: BFG Edition,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.2
208460,6.633333333333333,Tryst,2012.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
208480,3621.5666666666666,Assassin’s Creed® III,2012.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,0.84,1.08
208500,290.26666666666665,F1 2012™,2012.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
208520,645.8333333333333,Omerta - City of Gangsters,2013.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.3333333333333333
208580,1609.6666666666665,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,2005.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,1.0
208600,214.04999999999998,Lunar Flight,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
208650,3504.9166666666665,Batman™: Arkham Knight,2015.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.64,1.02
208670,271.7833333333333,Blades of Time,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0
208730,320.01666666666665,Game of Thrones,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.4,0.8
208750,372.5833333333333,Apotheon,2015.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
209000,4734.583333333333,Batman™: Arkham Origins,2013.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,0.9545454545454546,1.0454545454545454
209060,206.26666666666668,Drunken Robot Pornography,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.25
209080,2051.0333333333333,Guns of Icarus Online,2012.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,75.0,0.9333333333333333,1.0
209100,240.83333333333331,Resident Evil: Operation Raccoon City,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.3333333333333333,1.0
209160,659.2333333333333,Call of Duty®: Ghosts,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,0.532608695652174,1.0
209270,2544.2999999999997,Hero Academy,2012.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,1.0
209360,21.183333333333334,All Zombies Must Die!: Scorepocalypse,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
209370,667.1,Analogue: A Hate Story,2012.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0
209520,145.11666666666667,Mini Motor Racing EVO,2013.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
209540,449.0833333333333,Strike Suit Zero,2013.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.8333333333333334,1.0
209630,38.46666666666667,Magrunner: Dark Pulse,2013.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
209650,850.05,Call of Duty®: Advanced Warfare - Gold Edition,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,0.6268656716417911,1.0597014925373134
209670,486.05,Cortex Command,2012.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0
209690,41.21666666666667,Fieldrunners,2012.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
209730,102.01666666666667,R.A.W. Realms of Ancient War,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0
209790,78.8,Splice,2012.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
209830,125.14999999999999,Lone Survivor: The Director's Cut,2012.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
209870,3619.9666666666667,Blacklight: Retribution,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,137.0,0.7883211678832117,1.094890510948905
210170,138.91666666666666,Spirits,2012.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
210550,134.68333333333334,Angry Birds Space,2013.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0
210770,2647.85,Sanctum 2,2013.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,46.0,0.9347826086956522,1.0
210870,42.95,Cloudberry Kingdom™,2013.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
211160,125.93333333333334,Viking: Battle for Asgard,2012.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0
211180,32.233333333333334,Unmechanical,2012.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
211260,351.1333333333333,They Bleed Pixels,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.25
211280,66.14999999999999,Primal Fears,2013.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
211400,1294.6,Deadlight,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,18.0,0.8333333333333334,1.0
211420,13378.35,DARK SOULS™: Prepare To Die™ Edition,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,126.0,0.8809523809523809,0.9761904761904762
211440,889.15,Adventures of Shuggy,2012.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6666666666666666,1.0
211500,72.99999999999999,RaceRoom Racing Experience,2013.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,21.0,0.5714285714285714,1.0
211600,225.73333333333335,Thief™ Gold,1998.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0
211740,59.28333333333333,Thief™ II: The Metal Age,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
211780,9.25,Conflict Desert Storm™,2002.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
211820,22053.45,Starbound,2016.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,303.0,0.9471947194719472,1.046204620462046
212010,388.66666666666663,Galaxy on Fire 2™ Full HD,2012.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
212030,96.36666666666667,Kung Fu Strike - The Warrior's Rise,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
212070,373.0833333333333,Star Conflict,2013.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.9411764705882353,1.1764705882352942
212160,1527.15,Vindictus,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,0.88,1.0
212200,256.23333333333335,Mabinogi,2012.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,0.6666666666666666,0.8888888888888888
212390,508.46666666666664,Continent of the Ninth Seal,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
212410,50.95,Inversion™,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
212480,2926.883333333333,Sonic & All-Stars Racing Transformed,2013.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,1.0,1.0571428571428572
212500,1461.3,The Lord of the Rings Online™,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,1.0,1.0
212630,684.1333333333333,Tom Clancy's Ghost Recon: Future Soldier™,2012.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.5
212680,9435.916666666666,FTL: Faster Than Light,2012.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,137.0,0.9927007299270073,1.0875912408759123
212700,175.23333333333332,Party of Sin,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
212800,163.26666666666668,Super Crate Box,2010.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,42.0,0.9523809523809523,1.0476190476190477
213330,819.0333333333333,LEGO® Batman 2 DC Super Heroes™,2012.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.8333333333333334,1.0
213610,604.05,Sonic Adventure 2,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.1428571428571428
213650,72.45,Dwarfs - F2P,2012.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,0.95,1.1
213670,3226.733333333333,South Park™: The Stick of Truth™,2014.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,78.0,0.9743589743589743,1.0384615384615385
213850,2132.5166666666664,Magic 2014 — Duels of the Planeswalkers,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.1
214130,9.983333333333334,Aerofly FS 1 Flight Simulator,2012.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
214190,293.06666666666666,Minimum,2014.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.625,1.0
214250,338.34999999999997,I Am Alive,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
214340,830.8833333333333,Deponia,2012.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
214420,205.63333333333333,Gear Up,2015.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,25.0,0.6,1.08
214490,1790.2333333333333,Alien: Isolation,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,43.0,0.9534883720930233,1.0
214510,886.75,LEGO The Lord of the Rings,2012.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0
214550,300.09999999999997,Eets Munchies,2014.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
214560,2951.733333333333,Mark of the Ninja,2012.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,23.0,1.0,1.0434782608695652
214610,338.8333333333333,Cherry Tree High Comedy Club,2012.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214700,65.23333333333333,Thirty Flights of Loving,2012.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,0.6,1.0
214770,909.7333333333333,Guacamelee! Gold Edition,2013.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,0.9,1.0
214790,329.75,The Basement Collection,2012.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
214830,187.7,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.8333333333333334,1.0
214870,612.2666666666667,Painkiller Hell & Damnation,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
214950,6183.25,Total War™: ROME II - Emperor Edition,2013.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,87.0,0.7816091954022989,1.0689655172413792
214970,192.26666666666665,Intrusion 2,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.3333333333333333,1.0
215080,838.0666666666666,WAKFU,2014.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,0.8571428571428571,1.1428571428571428
215100,29.716666666666665,Ragnarok Online,2003.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0
215120,17.85,ROSE Online,2012.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
215280,2671.8166666666666,Secret World Legends,2017.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.8571428571428571,1.0
215470,500.2,Primal Carnage,2012.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,0.9090909090909091,1.1363636363636365
215510,144.38333333333333,Rocketbirds: Hardboiled Chicken,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.5,1.0
215530,1808.5166666666667,The Incredible Adventures of Van Helsing,2013.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0
215670,114.05,Home,2012.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.75,1.0
215710,99.4,Fieldrunners 2,2013.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
215870,1.6666666666666665,Dungeon-Party,2013.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
216110,24.65,Tiny Troopers,2012.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.75,1.25
216150,585.3666666666667,MapleStory,2012.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,33.0,0.7575757575757576,1.121212121212121
216260,552.2666666666667,Don Bradman Cricket 14,2014.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.8,1.0
216890,397.21666666666664,Blood Bowl: Chaos Edition,2012.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
216910,71.16666666666667,Of Orcs And Men,2012.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
217100,309.68333333333334,Dementium II HD,2013.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
217140,638.0166666666667,Rise of the Triad,2013.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.875,1.0
217200,629.95,Worms Armageddon,1999.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0
217690,353.45,Anna - Extended Edition,2013.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
217920,154.33333333333334,Alien Rage - Unlimited,2013.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0
218040,35.766666666666666,Democracy 2,2007.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
218060,1095.6333333333334,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,0.9333333333333333,1.0
218090,63.733333333333334,Unity of Command: Stalingrad Campaign,2012.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
218130,471.0833333333333,Dungeonland,2013.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,0.9090909090909091,1.2727272727272727
218230,20829.083333333332,PlanetSide 2,2012.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,332.0,0.9216867469879518,1.0993975903614457
218410,816.0333333333333,Defender's Quest: Valley of the Forgotten (DX edition),2012.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
218620,71047.83333333333,PAYDAY 2,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,994.0,0.8118712273641852,1.0764587525150906
218640,785.1166666666667,Lucius,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.7142857142857143,0.8571428571428571
218680,2335.5666666666666,Scribblenauts Unlimited,2012.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,33.0,0.9393939393939394,1.0909090909090908
218740,75.13333333333333,Pid,2012.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0
218820,1005.4666666666666,Mercenary Kings,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.5,1.5
219150,3513.5833333333335,Hotline Miami,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,127.0,1.0,1.0236220472440944
219190,186.0,Ultratron,2013.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
219340,74.63333333333334,The Banner Saga: Factions,2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
219640,10423.883333333333,Chivalry: Medieval Warfare,2012.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,202.0,0.8960396039603961,1.0544554455445545
219680,60.31666666666666,Proteus,2013.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,0.6,1.0
219700,28.21666666666667,Dogs of War Online,2014.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0
219830,435.65,King Arthur's Gold,2013.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,26.0,0.9615384615384616,1.1538461538461537
219890,1109.9666666666667,Antichamber,2013.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,47.0,0.9361702127659575,1.0212765957446808
219910,226.0,Edna & Harvey: Harvey's New Eyes,2012.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
219990,2533.3333333333335,Grim Dawn,2016.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0
220160,887.9833333333333,Trials Evolution: Gold Edition,2013.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.8181818181818182,1.0
220200,6631.65,Kerbal Space Program,2015.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,129.0,1.0,1.1007751937984496
220240,11147.583333333334,Far Cry 3,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,118.0,0.8983050847457628,1.0423728813559323
220260,507.41666666666663,Farming Simulator 2013 Titanium Edition,2013.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,1.2
220440,1766.15,DmC: Devil May Cry,2013.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0,1.1764705882352942
220460,340.23333333333335,Cargo Commander,2012.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
220660,493.65,StarDrive,2013.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6666666666666666,1.0
220700,2240.116666666667,RPG Maker VX Ace,2012.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.8571428571428571,1.1428571428571428
220740,324.1,Chaos on Deponia,2012.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
220780,593.25,Thomas Was Alone,2012.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,1.0
220820,581.7666666666667,Zombie Driver HD,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
220860,1077.1333333333332,McPixel,2012.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,0.8235294117647058,1.0
220900,124.81666666666666,Jack Lumber,2013.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
221020,634.8833333333333,Towns,2012.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,1.0
221040,3695.2,Resident Evil 6 / Biohazard 6,2013.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,1.0714285714285714
221100,10333.966666666667,DayZ,2013.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,673.0,0.7979197622585439,1.013372956909361
221180,17.383333333333333,Eufloria HD,2014.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
221260,846.4333333333333,Little Inferno,2012.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,31.0,1.0,1.096774193548387
221380,9703.933333333334,Age of Empires II HD,2013.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,79.0,0.9367088607594937,1.0759493670886076
221540,465.5833333333333,DG2: Defense Grid 2,2014.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1.5
221640,783.75,Super Hexagon,2012.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,151.0,0.9735099337748344,1.0
221680,1268.75,Rocksmith® 2014 Edition - Remastered,2016.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0
221810,269.75,The Cave,2013.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
221910,1613.9666666666667,The Stanley Parable,2013.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,94.0,0.9680851063829787,1.0319148936170213
222140,176.75,Puddle,2012.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
222420,87.9,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
222440,113.16666666666666,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
222480,1751.6499999999999,Resident Evil Revelations / Biohazard Revelations,2013.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
222520,24.95,Champions of Regnum,2013.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0
222660,270.81666666666666,Retro/Grade,2013.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
222730,997.6,Reus,2013.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,0.9333333333333333,1.2
222750,453.9,Wargame: Airland Battle,2013.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,1.0,1.0
222880,10132.5,Insurgency,2014.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,180.0,0.9277777777777778,1.0555555555555556
222940,510.2333333333333,THE KING OF FIGHTERS XIII STEAM EDITION,2013.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.1666666666666667
222980,366.35,Dead Pixels,2012.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,0.9,1.0
223470,2998.15,POSTAL 2,2003.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,78.0,0.9615384615384616,0.9743589743589743
223510,101.9,Miasmata,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
223710,437.3833333333333,Cry of Fear,2013.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,102.0,0.9117647058823529,0.8823529411764706
223750,118.8,DCS World,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0
223810,206.81666666666666,Ys I & II Chronicles+,2013.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
223830,563.1833333333333,Xenonauts,2014.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
223850,492.73333333333335,3DMark,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
